dataset,image_id,model,generated_caption,reference_captions,question,answers
flickr30k,3351704877,blip1,they are riding on the back of a camel on the beach,"['A boy and a girl are riding on a camel in the sand on the beach .', 'A woman and child riding camels near the ocean .', 'Children riding on a camel by a body of water .', 'Two young girls ride a camel near water .', 'Two girls ride on the hump of a camel .']",,
flickr30k,1570723692,blip1,there are two dogs and a cat that are in the grass,"['Two little dogs are lying on the green grass and a larger dog looks down on them .', 'A large orange dog and a little orange dog with another third dog in the grass .', 'Three dogs greeting each other in a field of green grass .', 'Three dogs sniffing each other .', 'Two dogs and a puppy .']",,
flickr30k,3477289176,blip1,there is a boy that is doing a trick on a skateboard,"['A boy is doing a kick flip off a ramp on his skateboard in a skate park .', 'A child skateboarding and doing a trick in midair .', 'A skateboarder catches big air at the skate park .', 'Kid performing a kick flip on his skateboard .', 'A skateboarder does a trick midair .']",,
flickr30k,3310349604,blip1,there are two children that are laying on a bed together,"['2 young childern in bathing suits and goggles , wearing swimsuits and sand toys playing on a bed .', 'Two young girls wearing swim goggles are sitting on a bed .', 'Two children in swimming goggles having a water gun fight .', 'Two children are on a bed while playing with some toys .', 'the two babies wearing eye glass']",,
flickr30k,2928835996,blip1,there is a crowd of people raising their hands in the air,"['A room full of worshippers bows toward an extravagant display in the center of the crowd .', 'A crowd is looking at a shrine while holding their hands in the air', 'A congregation of people are worshipping outside of a temple .', 'A large crowd raises their hands in unison .', 'Many people stand with their hands raised .']",,
flickr30k,155215518,blip1,there is a little girl that is sitting on a swing,"['toddler siting in a swing at the park with a yellow sippy cup .', 'A young girl with a sippy cup swings on a swing in a park .', 'Young female child swinging in a swing with a sippy cup .', 'Baby in a swing on a sunny day with her sip cup .', 'A small child holding a cup is in a swing .']",,
flickr30k,2781537312,blip1,there are many people that are standing in front of a building,"['A group of men women carrying carpentry tools stand around the framework of a house .', 'Group of workers standing together around a building frame .', 'A group of people building a structure are talking .', 'A group of people building a frame of a building .', 'These men are making a building .']",,
flickr30k,23012796,blip1,blonde female tennis player hitting a tennis ball with her racket,"['A tennis player wearing a black and white top and black pants strikes the tennis ball .', 'A blond woman playing tennis , in front of a blue advertising background .', 'A blond-haired women tennis player hitting the tennis ball .', 'A blond female tennis playing hitting the ball .', 'Woman tennis player strains to return ball .']",,
flickr30k,2914331767,blip1,there is a man that is jumping in the air with a soccer ball,"['A soccer player dressed in red takes a leap in the air as his teammate looks on .', 'Athlete running on field , blurred athletes running in background .', 'A dark-skinned man is jumping in the air during a sports game .', 'This is a soccer game with one team dressed in red and black .', 'a man in a red uniform jumping on a sports field']",,
flickr30k,366548880,blip1,there are two dogs that are playing in the snow together,"['Two large dogs , one light colored and one dark , running through snowy terrain .', 'two dogs jump in a snowy field with snowcapped rocks in the background', 'Two dogs running and jumping through a snowy area .', 'Two dogs leap through snowy grass and rocks .', 'Two medium sized dogs run across the snow .']",,
flickr30k,2925162156,blip1,there is a man and a woman running in a race,"['Two athletes , one female and one male are running down a rain drenched street .', 'A man and a woman are competing in a road rice .', 'Two contest runners running down a wet street .', 'Athletes are running in an event .', 'Two people run in a race .']",,
flickr30k,2730560023,blip1,there are many people sitting at a table with bottles of liquid,"['At an outdoor event on a large table , several workers form an assembly line in which they prepare food , with many squeeze bottles and dispensers visible and a woman wearing plastic gloves in the foreground .', 'Girls making different flavored drinks along a table .', 'people making strawberries drink on a hot day .', 'Four girls prepare food on a table outdoors .', 'A group of people make deserts outside .']",,
flickr30k,2188599628,blip1,there are two people that are standing on the sidewalk in the rain,"[""A person in a black jacket is grabbing a boy 's shoulder to stop him from backing into the road while a silver Mini is driving by ."", 'Two persons in hooded coats on a street while a mini cooper car drives by .', 'A person in a black coat pulling a kid out of the road .', ""A man in a blue coat grabbing a young boy 's shoulder ."", 'A Car speeding past 2 pedestrians near a Metal Pole .']",,
flickr30k,3565822548,blip1,there is a man that is standing in front of a computer,"['A man using a computer on a desk with another man standing in front of him , with a third man at a cash register is leaning on the counter .', 'A guy in a yellow shirt is receiving service from a guy in a gray shirt .', 'An asian man is at the front desk of a store for assistance .', 'Ethnic professionals are working at a computer station', 'A man in a yellow shirt standing at a counter .']",,
flickr30k,3643021980,blip1,there is a little girl that is climbing on a blue pole,"['A young girl in a baby pink outfit poses for the camera while holding onto a jungle gym in a playground .', 'Little girl dressed in pink playing on a playground .', 'A little girl wearing pink is holding on to a bar .', 'A young girl hanging onto playground equipment .', 'A young girl playing on a blue playground .']",,
